ds,meter,y
2008-11-15,sub_metering_2,3799.0
2008-11-16,sub_metering_2,1829.0
2008-11-17,sub_metering_2,378.0
2008-11-18,sub_metering_2,369.0
2008-11-19,sub_metering_2,3026.0
2008-11-20,sub_metering_2,347.0
2008-11-21,sub_metering_2,348.0
2008-11-22,sub_metering_2,882.0
2008-11-23,sub_metering_2,8823.0
2008-11-24,sub_metering_2,510.0
2008-11-25,sub_metering_2,345.0
2008-11-26,sub_metering_2,304.0
2008-11-27,sub_metering_2,330.0
2008-11-28,sub_metering_2,295.0
2008-11-29,sub_metering_2,2392.0
2008-11-30,sub_metering_2,3481.0
2008-12-01,sub_metering_2,309.0
2008-12-02,sub_metering_2,304.0
2008-12-03,sub_metering_2,302.0
2008-12-04,sub_metering_2,281.0
2008-12-05,sub_metering_2,310.0
2008-12-06,sub_metering_2,5749.0
2008-12-07,sub_metering_2,310.0
2008-12-08,sub_metering_2,296.0
2008-12-09,sub_metering_2,2553.0
2008-12-10,sub_metering_2,4144.0
2008-12-11,sub_metering_2,273.0
2008-12-12,sub_metering_2,255.0
2008-12-13,sub_metering_2,261.0
2008-12-14,sub_metering_2,2497.0
2008-12-15,sub_metering_2,252.0
2008-12-16,sub_metering_2,253.0
2008-12-17,sub_metering_2,284.0
2008-12-18,sub_metering_2,258.0
2008-12-19,sub_metering_2,296.0
2008-12-20,sub_metering_2,6479.0
2008-12-21,sub_metering_2,9189.0
2008-12-22,sub_metering_2,391.0
2008-12-23,sub_metering_2,2115.0
2008-12-24,sub_metering_2,364.0
2008-12-25,sub_metering_2,285.0
2008-12-26,sub_metering_2,279.0
2008-12-27,sub_metering_2,244.0
2008-12-28,sub_metering_2,217.0
2008-12-29,sub_metering_2,218.0
2008-12-30,sub_metering_2,245.0
2008-12-31,sub_metering_2,246.0
2009-01-01,sub_metering_2,3845.0
2009-01-02,sub_metering_2,6018.0
2009-01-03,sub_metering_2,328.0
2009-01-04,sub_metering_2,5251.0
2009-01-05,sub_metering_2,322.0
2009-01-06,sub_metering_2,254.0
2009-01-07,sub_metering_2,3820.0
2009-01-08,sub_metering_2,299.0
2009-01-09,sub_metering_2,272.0
2009-01-10,sub_metering_2,4288.0
2009-01-11,sub_metering_2,5301.0
2009-01-12,sub_metering_2,261.0
2009-01-13,sub_metering_2,329.0
2009-01-14,sub_metering_2,332.0
2009-01-15,sub_metering_2,390.0
2009-01-16,sub_metering_2,3158.0
2009-01-17,sub_metering_2,3154.0
2009-01-18,sub_metering_2,6701.0
2009-01-19,sub_metering_2,376.0
2009-01-20,sub_metering_2,282.0
2009-01-21,sub_metering_2,2159.0
2009-01-22,sub_metering_2,341.0
2009-01-23,sub_metering_2,295.0
2009-01-24,sub_metering_2,4492.0
2009-01-25,sub_metering_2,5960.0
2009-01-26,sub_metering_2,348.0
2009-01-27,sub_metering_2,278.0
2009-01-28,sub_metering_2,6949.0
2009-01-29,sub_metering_2,294.0
2009-01-30,sub_metering_2,280.0
2009-01-31,sub_metering_2,6575.0
2009-02-01,sub_metering_2,622.0
2009-02-02,sub_metering_2,232.0
2009-02-03,sub_metering_2,878.0
2009-02-04,sub_metering_2,6961.0
2009-02-05,sub_metering_2,264.0
2009-02-06,sub_metering_2,273.0
2009-02-07,sub_metering_2,4483.0
2009-02-08,sub_metering_2,259.0
2009-02-09,sub_metering_2,228.0
2009-02-10,sub_metering_2,263.0
2009-02-11,sub_metering_2,10477.0
2009-02-12,sub_metering_2,299.0
2009-02-13,sub_metering_2,254.0
2009-02-14,sub_metering_2,3256.0
2009-02-15,sub_metering_2,226.0
2009-02-16,sub_metering_2,261.0
2009-02-17,sub_metering_2,266.0
2009-02-18,sub_metering_2,297.0
2009-02-19,sub_metering_2,262.0
2009-02-20,sub_metering_2,293.0
2009-02-21,sub_metering_2,262.0
2009-02-22,sub_metering_2,8576.0
2009-02-23,sub_metering_2,3744.0
2009-02-24,sub_metering_2,1602.0
2009-02-25,sub_metering_2,274.0
2009-02-26,sub_metering_2,268.0
2009-02-27,sub_metering_2,246.0
2009-02-28,sub_metering_2,5358.0
2009-03-01,sub_metering_2,2740.0
2009-03-02,sub_metering_2,310.0
2009-03-03,sub_metering_2,268.0
2009-03-04,sub_metering_2,2570.0
2009-03-05,sub_metering_2,271.0
2009-03-06,sub_metering_2,265.0
2009-03-07,sub_metering_2,811.0
2009-03-08,sub_metering_2,5260.0
2009-03-09,sub_metering_2,369.0
2009-03-10,sub_metering_2,281.0
2009-03-11,sub_metering_2,7288.0
2009-03-12,sub_metering_2,364.0
2009-03-13,sub_metering_2,311.0
2009-03-14,sub_metering_2,280.0
2009-03-15,sub_metering_2,5152.0
2009-03-16,sub_metering_2,306.0
2009-03-17,sub_metering_2,3952.0
2009-03-18,sub_metering_2,375.0
2009-03-19,sub_metering_2,314.0
2009-03-20,sub_metering_2,308.0
2009-03-21,sub_metering_2,682.0
2009-03-22,sub_metering_2,3778.0
2009-03-23,sub_metering_2,310.0
2009-03-24,sub_metering_2,352.0
2009-03-25,sub_metering_2,3315.0
2009-03-26,sub_metering_2,312.0
2009-03-27,sub_metering_2,526.0
2009-03-28,sub_metering_2,327.0
2009-03-29,sub_metering_2,4024.0
2009-03-30,sub_metering_2,295.0
2009-03-31,sub_metering_2,2711.0
2009-04-01,sub_metering_2,2364.0
2009-04-02,sub_metering_2,324.0
2009-04-03,sub_metering_2,326.0
2009-04-04,sub_metering_2,4172.0
2009-04-05,sub_metering_2,357.0
2009-04-06,sub_metering_2,333.0
2009-04-07,sub_metering_2,338.0
2009-04-08,sub_metering_2,2827.0
2009-04-09,sub_metering_2,366.0
2009-04-10,sub_metering_2,2822.0
2009-04-11,sub_metering_2,4286.0
2009-04-12,sub_metering_2,1504.0
2009-04-13,sub_metering_2,5648.0
2009-04-14,sub_metering_2,2341.0
2009-04-15,sub_metering_2,463.0
2009-04-16,sub_metering_2,397.0
2009-04-17,sub_metering_2,5224.0
2009-04-18,sub_metering_2,2613.0
2009-04-19,sub_metering_2,376.0
2009-04-20,sub_metering_2,2644.0
2009-04-21,sub_metering_2,375.0
2009-04-22,sub_metering_2,1203.0
2009-04-23,sub_metering_2,395.0
2009-04-24,sub_metering_2,383.0
2009-04-25,sub_metering_2,3901.0
2009-04-26,sub_metering_2,3017.0
2009-04-27,sub_metering_2,376.0
2009-04-28,sub_metering_2,371.0
2009-04-29,sub_metering_2,2492.0
2009-04-30,sub_metering_2,363.0
2009-05-01,sub_metering_2,1052.0
2009-05-02,sub_metering_2,374.0
2009-05-03,sub_metering_2,2593.0
2009-05-04,sub_metering_2,411.0
2009-05-05,sub_metering_2,5539.0
2009-05-06,sub_metering_2,1797.0
2009-05-07,sub_metering_2,374.0
2009-05-08,sub_metering_2,848.0
2009-05-09,sub_metering_2,382.0
2009-05-10,sub_metering_2,6670.0
2009-05-11,sub_metering_2,457.0
2009-05-12,sub_metering_2,2713.0
2009-05-13,sub_metering_2,553.0
2009-05-14,sub_metering_2,4065.0
2009-05-15,sub_metering_2,494.0
2009-05-16,sub_metering_2,4820.0
2009-05-17,sub_metering_2,1926.0
2009-05-18,sub_metering_2,374.0
2009-05-19,sub_metering_2,792.0
2009-05-20,sub_metering_2,1889.0
2009-05-21,sub_metering_2,1278.0
2009-05-22,sub_metering_2,1207.0
2009-05-23,sub_metering_2,1844.0
2009-05-24,sub_metering_2,446.0
2009-05-25,sub_metering_2,966.0
2009-05-26,sub_metering_2,860.0
2009-05-27,sub_metering_2,2355.0
2009-05-28,sub_metering_2,421.0
2009-05-29,sub_metering_2,434.0
2009-05-30,sub_metering_2,1707.0
2009-05-31,sub_metering_2,458.0
2009-06-01,sub_metering_2,461.0
2009-06-02,sub_metering_2,506.0
2009-06-03,sub_metering_2,1370.0
2009-06-04,sub_metering_2,455.0
2009-06-05,sub_metering_2,456.0
2009-06-06,sub_metering_2,2732.0
2009-06-07,sub_metering_2,1641.0
2009-06-08,sub_metering_2,432.0
2009-06-09,sub_metering_2,414.0
2009-06-10,sub_metering_2,4745.0
2009-06-11,sub_metering_2,472.0
2009-06-12,sub_metering_2,460.0
2009-06-13,sub_metering_2,5.0
2009-06-14,sub_metering_2,0.0
2009-06-15,sub_metering_2,348.0
2009-06-16,sub_metering_2,1221.0
2009-06-17,sub_metering_2,611.0
2009-06-18,sub_metering_2,461.0
2009-06-19,sub_metering_2,475.0
2009-06-20,sub_metering_2,2657.0
2009-06-21,sub_metering_2,412.0
2009-06-22,sub_metering_2,449.0
2009-06-23,sub_metering_2,1261.0
2009-06-24,sub_metering_2,1239.0
2009-06-25,sub_metering_2,495.0
2009-06-26,sub_metering_2,538.0
2009-06-27,sub_metering_2,2432.0
2009-06-28,sub_metering_2,1421.0
2009-06-29,sub_metering_2,598.0
2009-06-30,sub_metering_2,1034.0
2009-07-01,sub_metering_2,590.0
2009-07-02,sub_metering_2,603.0
2009-07-03,sub_metering_2,642.0
2009-07-04,sub_metering_2,2329.0
2009-07-05,sub_metering_2,1438.0
2009-07-06,sub_metering_2,755.0
2009-07-07,sub_metering_2,3619.0
2009-07-08,sub_metering_2,3514.0
2009-07-09,sub_metering_2,656.0
2009-07-10,sub_metering_2,2624.0
2009-07-11,sub_metering_2,683.0
2009-07-12,sub_metering_2,589.0
2009-07-13,sub_metering_2,594.0
2009-07-14,sub_metering_2,618.0
2009-07-15,sub_metering_2,932.0
2009-07-16,sub_metering_2,1724.0
2009-07-17,sub_metering_2,626.0
2009-07-18,sub_metering_2,663.0
2009-07-19,sub_metering_2,598.0
2009-07-20,sub_metering_2,784.0
2009-07-21,sub_metering_2,981.0
2009-07-22,sub_metering_2,681.0
2009-07-23,sub_metering_2,622.0
2009-07-24,sub_metering_2,630.0
2009-07-25,sub_metering_2,577.0
2009-07-26,sub_metering_2,1019.0
2009-07-27,sub_metering_2,2062.0
2009-07-28,sub_metering_2,4899.0
2009-07-29,sub_metering_2,749.0
2009-07-30,sub_metering_2,2304.0
2009-07-31,sub_metering_2,3423.0
2009-08-01,sub_metering_2,844.0
2009-08-02,sub_metering_2,637.0
2009-08-03,sub_metering_2,605.0
2009-08-04,sub_metering_2,607.0
2009-08-05,sub_metering_2,620.0
2009-08-06,sub_metering_2,659.0
2009-08-07,sub_metering_2,668.0
2009-08-08,sub_metering_2,646.0
2009-08-09,sub_metering_2,2380.0
2009-08-10,sub_metering_2,3719.0
2009-08-11,sub_metering_2,1467.0
2009-08-12,sub_metering_2,689.0
2009-08-13,sub_metering_2,3702.0
2009-08-14,sub_metering_2,850.0
2009-08-15,sub_metering_2,1852.0
2009-08-16,sub_metering_2,1094.0
2009-08-17,sub_metering_2,813.0
2009-08-18,sub_metering_2,1440.0
2009-08-19,sub_metering_2,812.0
2009-08-20,sub_metering_2,883.0
2009-08-21,sub_metering_2,887.0
2009-08-22,sub_metering_2,3203.0
2009-08-23,sub_metering_2,819.0
2009-08-24,sub_metering_2,737.0
2009-08-25,sub_metering_2,755.0
2009-08-26,sub_metering_2,1516.0
2009-08-27,sub_metering_2,664.0
2009-08-28,sub_metering_2,1125.0
2009-08-29,sub_metering_2,1483.0
2009-08-30,sub_metering_2,1363.0
2009-08-31,sub_metering_2,678.0
2009-09-01,sub_metering_2,697.0
2009-09-02,sub_metering_2,659.0
2009-09-03,sub_metering_2,3099.0
2009-09-04,sub_metering_2,636.0
2009-09-05,sub_metering_2,2248.0
2009-09-06,sub_metering_2,588.0
2009-09-07,sub_metering_2,577.0
2009-09-08,sub_metering_2,577.0
2009-09-09,sub_metering_2,3832.0
2009-09-10,sub_metering_2,600.0
2009-09-11,sub_metering_2,631.0
2009-09-12,sub_metering_2,1202.0
2009-09-13,sub_metering_2,612.0
2009-09-14,sub_metering_2,603.0
2009-09-15,sub_metering_2,560.0
2009-09-16,sub_metering_2,3470.0
2009-09-17,sub_metering_2,563.0
2009-09-18,sub_metering_2,652.0
2009-09-19,sub_metering_2,4050.0
2009-09-20,sub_metering_2,2466.0
2009-09-21,sub_metering_2,604.0
2009-09-22,sub_metering_2,597.0
2009-09-23,sub_metering_2,978.0
2009-09-24,sub_metering_2,621.0
2009-09-25,sub_metering_2,594.0
2009-09-26,sub_metering_2,571.0
2009-09-27,sub_metering_2,4571.0
2009-09-28,sub_metering_2,603.0
2009-09-29,sub_metering_2,603.0
2009-09-30,sub_metering_2,8080.0
2009-10-01,sub_metering_2,602.0
2009-10-02,sub_metering_2,570.0
2009-10-03,sub_metering_2,920.0
2009-10-04,sub_metering_2,3499.0
2009-10-05,sub_metering_2,542.0
2009-10-06,sub_metering_2,543.0
2009-10-07,sub_metering_2,4334.0
2009-10-08,sub_metering_2,619.0
2009-10-09,sub_metering_2,559.0
2009-10-10,sub_metering_2,570.0
2009-10-11,sub_metering_2,6454.0
2009-10-12,sub_metering_2,515.0
2009-10-13,sub_metering_2,530.0
2009-10-14,sub_metering_2,3131.0
2009-10-15,sub_metering_2,463.0
2009-10-16,sub_metering_2,482.0
2009-10-17,sub_metering_2,4364.0
2009-10-18,sub_metering_2,499.0
2009-10-19,sub_metering_2,457.0
2009-10-20,sub_metering_2,450.0
2009-10-21,sub_metering_2,5916.0
2009-10-22,sub_metering_2,492.0
2009-10-23,sub_metering_2,495.0
2009-10-24,sub_metering_2,518.0
2009-10-25,sub_metering_2,6181.0
2009-10-26,sub_metering_2,468.0
2009-10-27,sub_metering_2,449.0
2009-10-28,sub_metering_2,463.0
2009-10-29,sub_metering_2,4125.0
2009-10-30,sub_metering_2,2005.0
2009-10-31,sub_metering_2,2514.0
2009-11-01,sub_metering_2,470.0
2009-11-02,sub_metering_2,471.0
2009-11-03,sub_metering_2,3951.0
2009-11-04,sub_metering_2,4008.0
2009-11-05,sub_metering_2,532.0
2009-11-06,sub_metering_2,442.0
2009-11-07,sub_metering_2,408.0
2009-11-08,sub_metering_2,2075.0
2009-11-09,sub_metering_2,430.0
2009-11-10,sub_metering_2,432.0
2009-11-11,sub_metering_2,5105.0
2009-11-12,sub_metering_2,429.0
2009-11-13,sub_metering_2,407.0
2009-11-14,sub_metering_2,2411.0
2009-11-15,sub_metering_2,5278.0
2009-11-16,sub_metering_2,545.0
2009-11-17,sub_metering_2,453.0
2009-11-18,sub_metering_2,7655.0
2009-11-19,sub_metering_2,481.0
2009-11-20,sub_metering_2,407.0
2009-11-21,sub_metering_2,1997.0
2009-11-22,sub_metering_2,411.0
2009-11-23,sub_metering_2,402.0
2009-11-24,sub_metering_2,4579.0
2009-11-25,sub_metering_2,5083.0
2009-11-26,sub_metering_2,407.0
2009-11-27,sub_metering_2,396.0
2009-11-28,sub_metering_2,386.0
2009-11-29,sub_metering_2,3061.0
2009-11-30,sub_metering_2,361.0
2009-12-01,sub_metering_2,354.0
2009-12-02,sub_metering_2,7052.0
2009-12-03,sub_metering_2,402.0
2009-12-04,sub_metering_2,352.0
2009-12-05,sub_metering_2,351.0
2009-12-06,sub_metering_2,4175.0
2009-12-07,sub_metering_2,358.0
2009-12-08,sub_metering_2,350.0
2009-12-09,sub_metering_2,3355.0
2009-12-10,sub_metering_2,349.0
2009-12-11,sub_metering_2,385.0
2009-12-12,sub_metering_2,4120.0
2009-12-13,sub_metering_2,417.0
2009-12-14,sub_metering_2,2280.0
2009-12-15,sub_metering_2,392.0
2009-12-16,sub_metering_2,2943.0
2009-12-17,sub_metering_2,308.0
2009-12-18,sub_metering_2,304.0
2009-12-19,sub_metering_2,2662.0
2009-12-20,sub_metering_2,313.0
2009-12-21,sub_metering_2,282.0
2009-12-22,sub_metering_2,285.0
2009-12-23,sub_metering_2,284.0
2009-12-24,sub_metering_2,5575.0
2009-12-25,sub_metering_2,3895.0
2009-12-26,sub_metering_2,4294.0
2009-12-27,sub_metering_2,318.0
2009-12-28,sub_metering_2,2063.0
2009-12-29,sub_metering_2,346.0
2009-12-30,sub_metering_2,4539.0
2009-12-31,sub_metering_2,387.0
2010-01-01,sub_metering_2,327.0
2010-01-02,sub_metering_2,298.0
2010-01-03,sub_metering_2,4920.0
2010-01-04,sub_metering_2,292.0
2010-01-05,sub_metering_2,293.0
2010-01-06,sub_metering_2,3256.0
2010-01-07,sub_metering_2,255.0
2010-01-08,sub_metering_2,994.0
2010-01-09,sub_metering_2,4855.0
2010-01-10,sub_metering_2,2032.0
2010-01-11,sub_metering_2,340.0
2010-01-12,sub_metering_2,3489.0
2010-01-13,sub_metering_2,0.0
2010-01-14,sub_metering_2,84.0
2010-01-15,sub_metering_2,2952.0
2010-01-16,sub_metering_2,2415.0
2010-01-17,sub_metering_2,298.0
2010-01-18,sub_metering_2,295.0
2010-01-19,sub_metering_2,653.0
2010-01-20,sub_metering_2,3341.0
2010-01-21,sub_metering_2,449.0
2010-01-22,sub_metering_2,352.0
2010-01-23,sub_metering_2,4086.0
2010-01-24,sub_metering_2,2760.0
2010-01-25,sub_metering_2,455.0
2010-01-26,sub_metering_2,395.0
2010-01-27,sub_metering_2,6403.0
2010-01-28,sub_metering_2,504.0
2010-01-29,sub_metering_2,851.0
2010-01-30,sub_metering_2,7544.0
2010-01-31,sub_metering_2,1380.0
2010-02-01,sub_metering_2,367.0
2010-02-02,sub_metering_2,382.0
2010-02-03,sub_metering_2,8423.0
2010-02-04,sub_metering_2,532.0
2010-02-05,sub_metering_2,474.0
2010-02-06,sub_metering_2,2209.0
2010-02-07,sub_metering_2,3837.0
2010-02-08,sub_metering_2,431.0
2010-02-09,sub_metering_2,410.0
2010-02-10,sub_metering_2,2976.0
2010-02-11,sub_metering_2,330.0
2010-02-12,sub_metering_2,312.0
2010-02-13,sub_metering_2,5292.0
2010-02-14,sub_metering_2,318.0
2010-02-15,sub_metering_2,332.0
2010-02-16,sub_metering_2,317.0
2010-02-17,sub_metering_2,6636.0
2010-02-18,sub_metering_2,385.0
2010-02-19,sub_metering_2,397.0
2010-02-20,sub_metering_2,382.0
2010-02-21,sub_metering_2,8142.0
2010-02-22,sub_metering_2,2167.0
2010-02-23,sub_metering_2,3001.0
2010-02-24,sub_metering_2,1682.0
2010-02-25,sub_metering_2,474.0
2010-02-26,sub_metering_2,2454.0
2010-02-27,sub_metering_2,441.0
2010-02-28,sub_metering_2,487.0
2010-03-01,sub_metering_2,471.0
2010-03-02,sub_metering_2,424.0
2010-03-03,sub_metering_2,425.0
2010-03-04,sub_metering_2,436.0
2010-03-05,sub_metering_2,351.0
2010-03-06,sub_metering_2,419.0
2010-03-07,sub_metering_2,4674.0
2010-03-08,sub_metering_2,7645.0
2010-03-09,sub_metering_2,397.0
2010-03-10,sub_metering_2,375.0
2010-03-11,sub_metering_2,320.0
2010-03-12,sub_metering_2,411.0
2010-03-13,sub_metering_2,5534.0
2010-03-14,sub_metering_2,918.0
2010-03-15,sub_metering_2,436.0
2010-03-16,sub_metering_2,457.0
2010-03-17,sub_metering_2,5851.0
2010-03-18,sub_metering_2,570.0
2010-03-19,sub_metering_2,596.0
2010-03-20,sub_metering_2,25.0
2010-03-21,sub_metering_2,2807.0
2010-03-22,sub_metering_2,557.0
2010-03-23,sub_metering_2,1153.0
2010-03-24,sub_metering_2,5832.0
2010-03-25,sub_metering_2,611.0
2010-03-26,sub_metering_2,682.0
2010-03-27,sub_metering_2,3080.0
2010-03-28,sub_metering_2,7895.0
2010-03-29,sub_metering_2,636.0
2010-03-30,sub_metering_2,571.0
2010-03-31,sub_metering_2,6313.0
2010-04-01,sub_metering_2,517.0
2010-04-02,sub_metering_2,483.0
2010-04-03,sub_metering_2,648.0
2010-04-04,sub_metering_2,831.0
2010-04-05,sub_metering_2,1436.0
2010-04-06,sub_metering_2,613.0
2010-04-07,sub_metering_2,3440.0
2010-04-08,sub_metering_2,669.0
2010-04-09,sub_metering_2,566.0
2010-04-10,sub_metering_2,960.0
2010-04-11,sub_metering_2,554.0
2010-04-12,sub_metering_2,611.0
2010-04-13,sub_metering_2,646.0
2010-04-14,sub_metering_2,5871.0
2010-04-15,sub_metering_2,658.0
2010-04-16,sub_metering_2,592.0
2010-04-17,sub_metering_2,3124.0
2010-04-18,sub_metering_2,618.0
2010-04-19,sub_metering_2,4255.0
2010-04-20,sub_metering_2,719.0
2010-04-21,sub_metering_2,635.0
2010-04-22,sub_metering_2,653.0
2010-04-23,sub_metering_2,623.0
2010-04-24,sub_metering_2,1483.0
2010-04-25,sub_metering_2,2350.0
2010-04-26,sub_metering_2,460.0
2010-04-27,sub_metering_2,545.0
2010-04-28,sub_metering_2,578.0
2010-04-29,sub_metering_2,679.0
2010-04-30,sub_metering_2,659.0
2010-05-01,sub_metering_2,4885.0
2010-05-02,sub_metering_2,7966.0
2010-05-03,sub_metering_2,534.0
2010-05-04,sub_metering_2,1018.0
2010-05-05,sub_metering_2,2194.0
2010-05-06,sub_metering_2,301.0
2010-05-07,sub_metering_2,332.0
2010-05-08,sub_metering_2,2435.0
2010-05-09,sub_metering_2,2636.0
2010-05-10,sub_metering_2,403.0
2010-05-11,sub_metering_2,345.0
2010-05-12,sub_metering_2,4434.0
2010-05-13,sub_metering_2,1477.0
2010-05-14,sub_metering_2,334.0
2010-05-15,sub_metering_2,336.0
2010-05-16,sub_metering_2,3922.0
2010-05-17,sub_metering_2,367.0
2010-05-18,sub_metering_2,370.0
2010-05-19,sub_metering_2,659.0
2010-05-20,sub_metering_2,369.0
2010-05-21,sub_metering_2,381.0
2010-05-22,sub_metering_2,2441.0
2010-05-23,sub_metering_2,416.0
2010-05-24,sub_metering_2,2467.0
2010-05-25,sub_metering_2,451.0
2010-05-26,sub_metering_2,4500.0
2010-05-27,sub_metering_2,443.0
2010-05-28,sub_metering_2,413.0
2010-05-29,sub_metering_2,400.0
2010-05-30,sub_metering_2,2976.0
2010-05-31,sub_metering_2,2171.0
2010-06-01,sub_metering_2,400.0
2010-06-02,sub_metering_2,656.0
2010-06-03,sub_metering_2,451.0
2010-06-04,sub_metering_2,397.0
2010-06-05,sub_metering_2,1253.0
2010-06-06,sub_metering_2,574.0
2010-06-07,sub_metering_2,488.0
2010-06-08,sub_metering_2,821.0
2010-06-09,sub_metering_2,4269.0
2010-06-10,sub_metering_2,474.0
2010-06-11,sub_metering_2,468.0
2010-06-12,sub_metering_2,3657.0
2010-06-13,sub_metering_2,2516.0
2010-06-14,sub_metering_2,473.0
2010-06-15,sub_metering_2,488.0
2010-06-16,sub_metering_2,4999.0
2010-06-17,sub_metering_2,488.0
2010-06-18,sub_metering_2,454.0
2010-06-19,sub_metering_2,1803.0
2010-06-20,sub_metering_2,4195.0
2010-06-21,sub_metering_2,3525.0
2010-06-22,sub_metering_2,6176.0
2010-06-23,sub_metering_2,1500.0
2010-06-24,sub_metering_2,883.0
2010-06-25,sub_metering_2,689.0
2010-06-26,sub_metering_2,1221.0
2010-06-27,sub_metering_2,764.0
2010-06-28,sub_metering_2,809.0
2010-06-29,sub_metering_2,1978.0
2010-06-30,sub_metering_2,806.0
2010-07-01,sub_metering_2,921.0
2010-07-02,sub_metering_2,932.0
2010-07-03,sub_metering_2,968.0
2010-07-04,sub_metering_2,804.0
2010-07-05,sub_metering_2,837.0
2010-07-06,sub_metering_2,771.0
2010-07-07,sub_metering_2,760.0
2010-07-08,sub_metering_2,1350.0
2010-07-09,sub_metering_2,625.0
2010-07-10,sub_metering_2,1240.0
2010-07-11,sub_metering_2,594.0
2010-07-12,sub_metering_2,646.0
2010-07-13,sub_metering_2,2826.0
2010-07-14,sub_metering_2,598.0
2010-07-15,sub_metering_2,2179.0
2010-07-16,sub_metering_2,568.0
2010-07-17,sub_metering_2,541.0
2010-07-18,sub_metering_2,498.0
2010-07-19,sub_metering_2,549.0
2010-07-20,sub_metering_2,550.0
2010-07-21,sub_metering_2,585.0
2010-07-22,sub_metering_2,2151.0
2010-07-23,sub_metering_2,2106.0
2010-07-24,sub_metering_2,2096.0
2010-07-25,sub_metering_2,3732.0
2010-07-26,sub_metering_2,2246.0
2010-07-27,sub_metering_2,523.0
2010-07-28,sub_metering_2,544.0
2010-07-29,sub_metering_2,537.0
2010-07-30,sub_metering_2,534.0
2010-07-31,sub_metering_2,548.0
2010-08-01,sub_metering_2,558.0
2010-08-02,sub_metering_2,536.0
2010-08-03,sub_metering_2,527.0
2010-08-04,sub_metering_2,532.0
2010-08-05,sub_metering_2,517.0
2010-08-06,sub_metering_2,507.0
2010-08-07,sub_metering_2,520.0
2010-08-08,sub_metering_2,526.0
2010-08-09,sub_metering_2,515.0
2010-08-10,sub_metering_2,525.0
2010-08-11,sub_metering_2,542.0
2010-08-12,sub_metering_2,514.0
2010-08-13,sub_metering_2,508.0
2010-08-14,sub_metering_2,512.0
2010-08-15,sub_metering_2,4361.0
2010-08-16,sub_metering_2,463.0
2010-08-17,sub_metering_2,741.0
2010-08-18,sub_metering_2,0.0
2010-08-19,sub_metering_2,0.0
2010-08-20,sub_metering_2,0.0
2010-08-21,sub_metering_2,0.0
2010-08-22,sub_metering_2,54.0
2010-08-23,sub_metering_2,565.0
2010-08-24,sub_metering_2,541.0
2010-08-25,sub_metering_2,522.0
2010-08-26,sub_metering_2,538.0
2010-08-27,sub_metering_2,7583.0
2010-08-28,sub_metering_2,549.0
2010-08-29,sub_metering_2,534.0
2010-08-30,sub_metering_2,1470.0
2010-08-31,sub_metering_2,1723.0
2010-09-01,sub_metering_2,1194.0
2010-09-02,sub_metering_2,500.0
2010-09-03,sub_metering_2,523.0
2010-09-04,sub_metering_2,734.0
2010-09-05,sub_metering_2,2732.0
2010-09-06,sub_metering_2,532.0
2010-09-07,sub_metering_2,922.0
2010-09-08,sub_metering_2,495.0
2010-09-09,sub_metering_2,2128.0
2010-09-10,sub_metering_2,654.0
2010-09-11,sub_metering_2,1427.0
2010-09-12,sub_metering_2,2080.0
2010-09-13,sub_metering_2,798.0
2010-09-14,sub_metering_2,2705.0
2010-09-15,sub_metering_2,898.0
2010-09-16,sub_metering_2,739.0
2010-09-17,sub_metering_2,5496.0
2010-09-18,sub_metering_2,754.0
2010-09-19,sub_metering_2,1307.0
2010-09-20,sub_metering_2,766.0
2010-09-21,sub_metering_2,679.0
2010-09-22,sub_metering_2,1167.0
2010-09-23,sub_metering_2,755.0
2010-09-24,sub_metering_2,773.0
2010-09-25,sub_metering_2,150.0
2010-09-26,sub_metering_2,0.0
2010-09-27,sub_metering_2,0.0
2010-09-28,sub_metering_2,181.0
2010-09-29,sub_metering_2,648.0
2010-09-30,sub_metering_2,771.0
2010-10-01,sub_metering_2,724.0
2010-10-02,sub_metering_2,741.0
2010-10-03,sub_metering_2,2564.0
2010-10-04,sub_metering_2,722.0
2010-10-05,sub_metering_2,3012.0
2010-10-06,sub_metering_2,527.0
2010-10-07,sub_metering_2,543.0
2010-10-08,sub_metering_2,710.0
2010-10-09,sub_metering_2,1585.0
2010-10-10,sub_metering_2,773.0
2010-10-11,sub_metering_2,5006.0
2010-10-12,sub_metering_2,780.0
2010-10-13,sub_metering_2,611.0
2010-10-14,sub_metering_2,2441.0
2010-10-15,sub_metering_2,827.0
2010-10-16,sub_metering_2,645.0
2010-10-17,sub_metering_2,666.0
2010-10-18,sub_metering_2,10218.0
2010-10-19,sub_metering_2,4110.0
2010-10-20,sub_metering_2,690.0
2010-10-21,sub_metering_2,691.0
2010-10-22,sub_metering_2,478.0
2010-10-23,sub_metering_2,3883.0
2010-10-24,sub_metering_2,7541.0
2010-10-25,sub_metering_2,541.0
2010-10-26,sub_metering_2,2488.0
2010-10-27,sub_metering_2,2058.0
2010-10-28,sub_metering_2,2627.0
2010-10-29,sub_metering_2,726.0
2010-10-30,sub_metering_2,614.0
2010-10-31,sub_metering_2,678.0
2010-11-01,sub_metering_2,634.0
2010-11-02,sub_metering_2,574.0
2010-11-03,sub_metering_2,1108.0
2010-11-04,sub_metering_2,11193.0
2010-11-05,sub_metering_2,790.0
2010-11-06,sub_metering_2,680.0
2010-11-07,sub_metering_2,621.0
